station_index,point_index,x_m,z_m,half_breadth_m
40,23,-3.061616997868383e-17,-0.03673321438492812,0.12222099399426652
40,24,-3.061616997868383e-17,-0.03898381176574477,0.1193313617233904
40,25,-3.061616997868383e-17,-0.041177670641833614,0.11608065023611613
40,26,-3.061616997868383e-17,-0.04330126514369145,0.11245204328692297
40,27,-3.061616997868383e-17,-0.045341502605047504,0.1084297626905433
40,28,-3.061616997868383e-17,-0.0472858042835047,0.10399873489671917
40,29,-3.061616997868383e-17,-0.04912218291266945,0.0991440806896622
40,30,-3.061616997868383e-17,-0.05083931660763508,0.09385035994142106
40,31,-3.061616997868383e-17,-0.052426618668167224,0.08810045674393244
40,32,-3.061616997868383e-17,-0.05387430284923122,0.08187390490918459
40,33,-3.061616997868383e-17,-0.05517344369644696,0.07514428826463289
40,34,-3.061616997868383e-17,-0.056316031574483186,0.06787500537797
40,35,-3.061616997868383e-17,-0.05729502204912278,0.060011903868331516
40,36,-3.061616997868383e-17,-0.05810437931854224,0.051469287933701806
40,37,-3.061616997868383e-17,-0.05873911342603696,0.04209983173853801
40,38,-3.061616997868383e-17,-0.05919531102476375,0.03161647643975245
40,39,-3.061616997868383e-17,-0.05947015950482536,0.019308145635590638
40,40,-3.061616997868383e-17,-0.0595619643339458,0.0
41,0,0.019629907879534274,-0.0,0.13835889993319272
41,1,0.019629907879534274,-9.230471212197883e-05,0.1383588986441993
41,2,0.019629907879534274,-0.00036864975924324903,0.1383588459617282
41,3,0.019629907879534274,-0.0008273313822542612,0.138358422438738
41,4,0.019629907879534274,-0.0014655216564220279,0.13835666811913824
41,5,0.019629907879534274,-0.0022792859264865054,0.13835155541420016
41,6,0.019629907879534274,-0.0032636070651186674,0.13833956032425274
41,7,0.019629907879534274,-0.004412416405178853,0.13831527269009739
41,8,0.019629907879534274,-0.0057186311550677235,0.13827107860449722
41,9,0.019629907879534274,-0.0071741980664917285,0.13819694010235575
41,10,0.019629907879534274,-0.008770143085416824,0.1380802880967136
41,11,0.019629907879534274,-0.010496626680095766,0.13790603467994986
41,12,0.019629907879534274,-0.012343004505053306,0.13765670123521215
41,13,0.019629907879534274,-0.014297893027015646,0.1373126502602485
41,14,0.019629907879534274,-0.016349239708178493,0.13685240219460296
41,15,0.019629907879534274,-0.018484397314110484,0.13625301433843437
41,16,0.019629907879534274,-0.020690201888159097,0.13549049724400003
41,17,0.019629907879534274,-0.02295305391162086,0.1345402444766568
41,18,0.019629907879534274,-0.02525900214929649,0.1333774538505527
41,19,0.019629907879534274,-0.027593829663495106,0.13197752148828373
41,20,0.019629907879534274,-0.02994314146618274,0.13031639367371148
41,21,0.019629907879534274,-0.032292453268870376,0.12837086488628507
41,22,0.019629907879534274,-0.034627280783068995,0.12611881316931556
41,23,0.019629907879534274,-0.03693322902074462,0.12353936575448654
41,24,0.019629907879534274,-0.039196081044206396,0.12061298837048287
41,25,0.019629907879534274,-0.041401885618255,0.11732149062579536
41,26,0.019629907879534274,-0.04353704322418699,0.11364793687142112
41,27,0.019629907879534274,-0.04558838990534984,0.10957644631796751
41,28,0.019629907879534274,-0.04754327842731218,0.10509185661621886
41,29,0.019629907879534274,-0.049389656252269716,0.1001792091999576
41,30,0.019629907879534274,-0.05111613984694866,0.09482298782452453
41,31,0.019629907879534274,-0.052712084865873754,0.08900599479352654
41,32,0.019629907879534274,-0.054167651777297765,0.08270766342208757
41,33,0.019629907879534274,-0.05547386652718663,0.07590143855540848
41,34,0.019629907879534274,-0.05662267586724682,0.06855050976648464
41,35,0.019629907879534274,-0.057606997005878985,0.06060039198877495
41,36,0.019629907879534274,-0.058420761275943464,0.05196483327541334
41,37,0.019629907879534274,-0.059058951550111226,0.04249551878989174
41,38,0.019629907879534274,-0.05951763317312224,0.031903440103950825
41,39,0.019629907879534274,-0.059793978220243515,0.01947277064478938
41,40,0.019629907879534274,-0.05988628293236549,0.0
42,0,0.03922954786392244,-0.0,0.13938654377709642
42,1,0.03922954786392244,-9.24797371730523e-05,0.1393865423948671
42,2,0.03922954786392244,-0.0003693487803599013,0.13938648662914063
42,3,0.03922954786392244,-0.000828900139841007,0.13938604189887663
42,4,0.03922954786392244,-0.0014683005286688269,0.13938421021067945
42,5,0.03922954786392244,-0.0022836078308240346,0.13937889531713785
42,6,0.03922954786392244,-0.003269795405671653,0.13936646971926858
42,7,0.03922954786392244,-0.004420783078872103,0.13934138415452926
42,8,0.03922954786392244,-0.0057294746286778615,0.1392958523751823
42,9,0.03922954786392244,-0.007187801536500276,0.13921963579170873
42,10,0.03922954786392244,-0.008786772732009712,0.1390999432533252
42,11,0.03922954786392244,-0.01051653002607398,0.138921451319279
42,12,0.03922954786392244,-0.0123664088897725,0.13866644071496803
42,13,0.03922954786392244,-0.014325004204763426,0.13831503621553667
42,14,0.03922954786392244,-0.01638024057963081,0.1378455307356384
42,15,0.03922954786392244,-0.018519446798688142,0.13723477037639242
42,16,0.03922954786392244,-0.02072943394423669,0.13645857564779018
42,17,0.03922954786392244,-0.022996576710628835,0.13549217475162018
42,18,0.03922954786392244,-0.02530689740880831,0.13431062713192177
42,19,0.03922954786392244,-0.027646152143411235,0.1328892188159198
42,20,0.03922954786392244,-0.02999991863111765,0.13120381472171785
42,21,0.03922954786392244,-0.03235368511882407,0.12923115653141493
42,22,0.03922954786392244,-0.034692939853426995,0.12694909747569721
42,23,0.03922954786392244,-0.03700326055160647,0.12433676711902986
42,24,0.03922954786392244,-0.03927040331799862,0.12137465971169936
42,25,0.03922954786392244,-0.04148039046354716,0.11804463861338707
42,26,0.03922954786392244,-0.0436195966826045,0.11432984629460015
42,27,0.03922954786392244,-0.04567483305747188,0.11021450379143324
42,28,0.03922954786392244,-0.0476334283724628,0.10568357394450519
42,29,0.03922954786392244,-0.049483307236161324,0.10072224689444143
42,30,0.03922954786392244,-0.051213064530225595,0.09531517954434844
42,31,0.03922954786392244,-0.05281203572573503,0.08944537395638645
42,32,0.03922954786392244,-0.054270362633557445,0.08309249409069835
42,33,0.03922954786392244,-0.0555790541833632,0.07623025435298333
42,34,0.03922954786392244,-0.056730041856563655,0.06882216794939983
42,35,0.03922954786392244,-0.057716229431411276,0.060814157329231316
42,36,0.03922954786392244,-0.05853153673356649,0.05212052516852587
42,37,0.03922954786392244,-0.0591709371223943,0.04259380961366906
42,38,0.03922954786392244,-0.05963048848187541,0.031946593499659455
42,39,0.03922954786392244,-0.05990735752506226,0.019467221798016555
42,40,0.03922954786392244,-0.05999983726223531,0.0
43,0,0.05876869872891879,-0.0,0.13991820052554682
43,1,0.05876869872891879,-9.231287981821518e-05,0.1399181989873768
43,2,0.05876869872891879,-0.0003686823796716311,0.1399181382441432
43,3,0.05876869872891879,-0.0008274045896914733,0.13991766019010973
43,4,0.05876869872891879,-0.0014656513349123484,0.1399157097077027
43,5,0.05876869872891879,-0.002279487611911392,0.13991009082575873
43,6,0.05876869872891879,-0.0032638958494128805,0.1398970307166879
43,7,0.05876869872891879,-0.004412806843283662,0.13987079163946858
43,8,0.05876869872891879,-0.00571913717519485,0.139823362733629
43,9,0.05876869872891879,-0.007174832884251294,0.139744255071829
43,10,0.05876869872891879,-0.008770919122338712,0.13962041392559496
43,11,0.05876869872891879,-0.010497555487046773,0.13943625226685183
43,12,0.05876869872891879,-0.012344096691022186,0.13917379999144375
43,13,0.05876869872891879,-0.014299158193705188,0.13881295513553576
43,14,0.05876869872891879,-0.016350686390807816,0.1383318171985901
43,15,0.05876869872891879,-0.018486032928792584,0.1377070789860382
43,16,0.05876869872891879,-0.02069203268617803,0.13691445215270207
43,17,0.05876869872891879,-0.022955084940890515,0.13592910253515295
43,18,0.05876869872891879,-0.025261237223238503,0.13472607384619406
43,19,0.05876869872891879,-0.027596271337527862,0.1332806817060061
43,20,0.05876869872891879,-0.02994579102196636,0.13156886365763829
43,21,0.05876869872891879,-0.03229531070640486,0.12956747421006617
43,22,0.05876869872891879,-0.034630344820694214,0.12725451664664536
43,23,0.05876869872891879,-0.036936497103042205,0.12460930502016712
43,24,0.05876869872891879,-0.039199549357754694,0.12161255018195752
43,25,0.05876869872891879,-0.04140554911514013,0.11824636260152169
43,26,0.05876869872891879,-0.043540895653124904,0.11449416173849185
43,27,0.05876869872891879,-0.045592423850227534,0.11034047614793352
43,28,0.05876869872891879,-0.04754748535291053,0.1057706090731695
43,29,0.05876869872891879,-0.04939402655688595,0.10077012864524042
43,30,0.05876869872891879,-0.05112066292159401,0.09532411544909891
43,31,0.05876869872891879,-0.05271674915968143,0.08941605420485549
43,32,0.05876869872891879,-0.05417244486873787,0.0830261721303816
43,33,0.05876869872891879,-0.05547877520064906,0.07612886334624064
43,34,0.05876869872891879,-0.05662768619451984,0.0686884990563505
43,35,0.05876869872891879,-0.05761209443202133,0.0606521511626752
43,36,0.05876869872891879,-0.05842593070902038,0.05193578900430814
43,37,0.05876869872891879,-0.05906417745424125,0.04239464491826888
43,38,0.05876869872891879,-0.059522899664261095,0.031746424844852315
43,39,0.05876869872891879,-0.059799269164114516,0.01929251560526579
43,40,0.05876869872891879,-0.059891582043932724,0.0
44,0,0.0782172325201154,-0.0,0.13995458709163078
44,1,0.0782172325201154,-9.178760122444978e-05,0.139954585317765
44,2,0.0782172325201154,-0.00036658450381377286,0.13995451730618225
44,3,0.0782172325201154,-0.0008226964934842697,0.1399539917485955
44,4,0.0782172325201154,-0.0014573114881469868,0.1399518751468199
44,5,0.0782172325201154,-0.0022665168753289305,0.13994583816655426
44,6,0.0782172325201154,-0.003245323634730027,0.13993191843480013
44,7,0.0782172325201154,-0.004387697097192293,0.13990413869900226
44,8,0.0782172325201154,-0.005686594150441926,0.13985421068835222
44,9,0.0782172325201154,-0.00713400666221854,0.13977134625038737
44,10,0.0782172325201154,-0.008721010853073526,0.13964218776998424
44,11,0.0782172325201154,-0.010437822314437828,0.1394508600183804
44,12,0.0782172325201154,-0.012273856332754381,0.13917913629515613
44,13,0.0782172325201154,-0.014217793147757,0.1388067039019271
44,14,0.0782172325201154,-0.016257647742556613,0.13831150829634314
44,15,0.0782172325201154,-0.018380843735255788,0.13767015204642546
44,16,0.0782172325201154,-0.020574290916525226,0.13685832388791971
44,17,0.0782172325201154,-0.022824465955097187,0.1358512344099565
44,18,0.0782172325201154,-0.02511749577359976,0.13462403757847022
44,19,0.0782172325201154,-0.02743924308069208,0.1331522207965811
44,20,0.0782172325201154,-0.029775393532166593,0.13141194987348473
44,21,0.0782172325201154,-0.032111543983641105,0.1293803586084747
44,22,0.0782172325201154,-0.03443329129073342,0.12703577530179955
44,23,0.0782172325201154,-0.036726321109235995,0.1243578800960197
44,24,0.0782172325201154,-0.03897649614780797,0.12132778740666292
44,25,0.0782172325201154,-0.0411699433290774,0.11792804657741374
44,26,0.0782172325201154,-0.04329313932177658,0.11414255092350933
44,27,0.0782172325201154,-0.045332993916576185,0.10995633984723256
44,28,0.0782172325201154,-0.047276930731578806,0.10535526949669453
44,29,0.0782172325201154,-0.049112964749895356,0.10032551219650733
44,30,0.0782172325201154,-0.05082977621125966,0.09485281921620932
44,31,0.0782172325201154,-0.05241678040211465,0.08892143668343176
44,32,0.0782172325201154,-0.053864192913891266,0.08251248261024345
44,33,0.0782172325201154,-0.055163089967140894,0.07560143442909399
44,34,0.0782172325201154,-0.056305463429603166,0.06815404664321194
44,35,0.0782172325201154,-0.05728427018900426,0.06011926897191962
44,36,0.0782172325201154,-0.05809347557618621,0.05141582709529028
44,37,0.0782172325201154,-0.05872809057084892,0.04190344716104639
44,38,0.0782172325201154,-0.05918420256051942,0.031308397978827424
44,39,0.0782172325201154,-0.059458999463108744,0.01895369909468994
44,40,0.0782172325201154,-0.05955078706433319,0.0
45,0,0.0975451610080641,-0.0,0.13948977040426536
45,1,0.0975451610080641,-9.091197722144984e-05,0.13948976828853424
45,2,0.0975451610080641,-0.00036308740631492615,0.13948969013868737
45,3,0.0975451610080641,-0.0008148482352525596,0.1394891000213018
45,4,0.0975451610080641,-0.0014434092082982225,0.13948676208806085
45,5,0.0975451610080641,-0.002244895038035357,0.13948017712114702
45,6,0.0975451610080641,-0.00321436429780255,0.13946514681039698
45,7,0.0975451610080641,-0.004345839887232095,0.13943540262245321
45,8,0.0975451610080641,-0.005632345883061347,0.13938232726481553
45,9,0.0975451610080641,-0.007065950548019359,0.13929478777516158
45,10,0.0975451610080641,-0.008637815232624737,0.1391590896748575
45,11,0.0975451610080641,-0.010338248868398847,0.13895905196177635
45,12,0.0975451610080641,-0.012156767716525572,0.13867619383685126
45,13,0.0975451610080641,-0.01408216000358733,0.1382900167901876
45,14,0.0975451610080641,-0.01610255504587648,0.13777836060601883
45,15,0.0975451610080641,-0.018205496436107787,0.13711780922032707
45,16,0.0975451610080641,-0.020378018841311494,0.13628412205669702
45,17,0.0975451610080641,-0.02260672793842251,0.13525266805826314
45,18,0.0975451610080641,-0.024877882994736172,0.1339988425343943
45,19,0.0975451610080641,-0.027177481584094606,0.13249845050780262
45,20,0.0975451610080641,-0.02949134591650029,0.13072804388991124
45,21,0.0975451610080641,-0.03180521024890598,0.12866520304946322
45,22,0.0975451610080641,-0.03410480883826441,0.12628875581807655
45,23,0.0975451610080641,-0.036375963894578076,0.12357892844762093
45,24,0.0975451610080641,-0.0386046729916891,0.12051742330151947
45,25,0.0975451610080641,-0.0407771953968928,0.11708741690603357
45,26,0.0975451610080641,-0.0428801367871241,0.11327346906128581
45,27,0.0975451610080641,-0.044900531829413254,0.10906132838463047
45,28,0.0975451610080641,-0.04682592411647501,0.10443761075551994
45,29,0.0975451610080641,-0.048644442964601735,0.09938931244494179
45,30,0.0975451610080641,-0.05034487660037585,0.09390309502868255
45,31,0.0975451610080641,-0.05191674128498123,0.08796423617783797
45,32,0.0975451610080641,-0.053350345949939246,0.08155506184951895
45,33,0.0975451610080641,-0.05463685194576849,0.07465252327185669
45,34,0.0975451610080641,-0.05576832753519804,0.06722426596549277
45,35,0.0975451610080641,-0.05673779679496523,0.05922182041071246
45,36,0.0975451610080641,-0.05753928262470237,0.05056771793847154
45,37,0.0975451610080641,-0.05816784359774803,0.04112790570487086
45,38,0.0975451610080641,-0.058619604426685665,0.030640500164015098
45,39,0.0975451610080641,-0.05889177985577914,0.018458289743562006
45,40,0.0975451610080641,-0.05898269183300059,0.0
46,0,0.11672268192795267,-0.0,0.1385323502318045
46,1,0.11672268192795267,-8.969716031014147e-05,0.1385323476282094
46,2,0.11672268192795267,-0.0003582356284199186,0.1385322556465396
46,3,0.11672268192795267,-0.0008039597753753386,0.13853157998183702
46,4,0.11672268192795267,-0.001424121563592095,0.13852895505321994
46,5,0.11672268192795267,-0.002214897489421112,0.1385216718366976
46,6,0.11672268192795267,-0.003171412156319975,0.1385052473820306
46,7,0.11672268192795267,-0.004287768333293849,0.13847306970679343
46,8,0.11672268192795267,-0.0055570833132855945,0.13841614285949796
46,9,0.11672268192795267,-0.006971531347353495,0.13832294791225405
46,10,0.11672268192795267,-0.008522391893015822,0.13817942617184348
46,11,0.11672268192795267,-0.010200103379295104,0.13796908159261673
46,12,0.11672268192795267,-0.011994322156982748,0.1376731910715175
46,13,0.11672268192795267,-0.01389398627067602,0.13727110476055887
46,14,0.11672268192795267,-0.015887383659411586,0.1367406142340825
46,15,0.11672268192795267,-0.017962224365415988,0.13605836443467928
46,16,0.11672268192795267,-0.020105716305782163,0.13520028558983807
46,17,0.11672268192795267,-0.02230464413991435,0.1341420232810109
46,18,0.11672268192795267,-0.024545450746497426,0.13285934795956766
46,19,0.11672268192795267,-0.02681432080765799,0.13132852882180926
46,20,0.11672268192795267,-0.029097265984993133,0.12952666052911152
46,21,0.11672268192795267,-0.031380211162328274,0.12743193435824543
46,22,0.11672268192795267,-0.03364908122348884,0.12502384768392544
46,23,0.11672268192795267,-0.035889887830071916,0.12228334702048421
46,24,0.11672268192795267,-0.03808881566420411,0.1191929000166885
46,25,0.11672268192795267,-0.04023230760457028,0.11573649061333288
46,26,0.11672268192795267,-0.04230714831057469,0.11189952871665078
46,27,0.11672268192795267,-0.044300545699310245,0.10766866061754642
46,28,0.11672268192795267,-0.04620020981300352,0.10303145788344804
46,29,0.11672268192795267,-0.04799442859069116,0.09797594847430051
46,30,0.11672268192795267,-0.04967214007697045,0.0924899303925945
46,31,0.11672268192795267,-0.051223000622632776,0.08655996738787412
46,32,0.11672268192795267,-0.052637448656700676,0.0801698917871721
46,33,0.11672268192795267,-0.05390676363669242,0.073298495502129
46,34,0.11672268192795267,-0.055023119813666296,0.06591579123880867
46,35,0.11672268192795267,-0.05597963448056516,0.057976547879106576
46,36,0.11672268192795267,-0.05677041040639418,0.049408080730656244
46,37,0.11672268192795267,-0.05739057219461093,0.04008416053154127
46,38,0.11672268192795267,-0.057836296341566354,0.029757777643151566
46,39,0.11672268192795267,-0.05810483480967613,0.017818899631957104
46,40,0.11672268192795267,-0.05819453196998627,0.0
47,0,0.1357202249325371,-0.0,0.13709727146352993
47,1,0.1357202249325371,-8.815716666910696e-05,0.13709726816722603
47,2,0.1357202249325371,-0.0003520851484286774,0.13709715752377205
47,3,0.1357202249325371,-0.0007901567415062098,0.1370963701551014
47,4,0.1357202249325371,-0.0013996710888567873,0.1370933793472304
47,5,0.1357202249325371,-0.002176870331844908,0.1370852227267739
47,6,0.1357202249325371,-0.003116962778692575,0.13706708205742457
47,7,0.1357202249325371,-0.004214152446852513,0.13703195033926244
47,8,0.1357202249325371,-0.00546167479716793,0.1369704068484134
47,9,0.1357202249325371,-0.006851838439505851,0.13687051190037242
47,10,0.1357202249325371,-0.008376072552734938,0.13671782397268364
47,11,0.1357202249325371,-0.010024979726687864,0.13649553307405896
47,12,0.1357202249325371,-0.01178839390031993,0.13618469670916492
47,13,0.1357202249325371,-0.013655443038855975,0.135764559129165
47,14,0.1357202249325371,-0.015614616163500086,0.13521293115216262
47,15,0.1357202249325371,-0.017653834320447658,0.13450660671432643
47,16,0.1357202249325371,-0.01976052505165226,0.1336217931909505
47,17,0.1357202249325371,-0.02192169990821026,0.1325345349108844
47,18,0.1357202249325371,-0.024124034528467408,0.13122111258432992
47,19,0.1357202249325371,-0.026353950787139247,0.12965840499045175
47,20,0.1357202249325371,-0.02859770050896866,0.12782420273156045
47,21,0.1357202249325371,-0.03084145023079807,0.12569746678022672
47,22,0.1357202249325371,-0.03307136648946991,0.12325852666885351
47,23,0.1357202249325371,-0.03527370110972706,0.12048921432953133
47,24,0.1357202249325371,-0.037434875966285065,0.1173729296523426
47,25,0.1357202249325371,-0.03954156669748966,0.11389463262608311
47,26,0.1357202249325371,-0.04158078485443724,0.11004075416496985
47,27,0.1357202249325371,-0.04353995797908135,0.10579901285608807
47,28,0.1357202249325371,-0.04540700711761739,0.101158116844145
47,29,0.1357202249325371,-0.04717042129124945,0.09610731694615275
47,30,0.1357202249325371,-0.048819328465202386,0.09063575512629266
47,31,0.1357202249325371,-0.05034356257843147,0.08473151430244277
47,32,0.1357202249325371,-0.0517337262207694,0.0783802058876231
47,33,0.1357202249325371,-0.052981248571084806,0.07156279703187708
47,34,0.1357202249325371,-0.05407843823924475,0.06425210070748823
47,35,0.1357202249325371,-0.055018530686092415,0.056406720302929994
47,36,0.1357202249325371,-0.055795729929080544,0.047959637763388754
47,37,0.1357202249325371,-0.056405244276431114,0.03879388380200447
47,38,0.1357202249325371,-0.05684331586950865,0.028680009027655072
47,39,0.1357202249325371,-0.057107243851268225,0.017051634230810908
47,40,0.1357202249325371,-0.057195401017937325,0.0
48,0,0.15450849718747367,-0.0,0.1352025956795531
48,1,0.15450849718747367,-8.630865153374746e-05,0.1352025913997369
48,2,0.15450849718747367,-0.00034470248459774264,0.13520245572686931
48,3,0.15450849718747367,-0.0007735884152864832,0.1352015238743601
48,4,0.15450849718747367,-0.0013703222192182223,0.13519807210444773
48,5,0.15450849718747367,-0.0021312248340575966,0.13518883765123166
48,6,0.15450849718747367,-0.0030516050421583256,0.13516861526098561
48,7,0.15450849718747367,-0.004125788393479993,0.13512995350070628
48,8,0.15450849718747367,-0.005347152190459492,0.1350629663667449
48,9,0.15450849718747367,-0.006708166319143763,0.13495526736958224
48,10,0.15450849718747367,-0.008200439674846344,0.13479202470195173
48,11,0.15450849718747367,-0.009814771896098086,0.1345561281290312
48,12,0.15450849718747367,-0.01154121008793503,0.1342284516557157
48,13,0.15450849718747367,-0.013369110184805548,0.13378819139619472
48,14,0.15450849718747367,-0.015287202574773968,0.1332132556480952
48,15,0.15450849718747367,-0.017283661580425692,0.1324806838792949
48,16,0.15450849718747367,-0.019346178368100896,0.13156707281996194
48,17,0.15450849718747367,-0.021462036835947117,0.13044899059642048
48,18,0.15450849718747367,-0.023618192012915762,0.12910336327280766
48,19,0.15450849718747367,-0.025801350485346455,0.1275078217467369
48,20,0.15450849718747367,-0.027998052355282802,0.1256410002419218
48,21,0.15450849718747367,-0.03019475422521915,0.12348278034129598
48,22,0.15450849718747367,-0.03237791269764984,0.12101447640658189
48,23,0.15450849718747367,-0.03453406787461848,0.1182189592083824
48,24,0.15450849718747367,-0.036649926342464716,0.11508071454393277
48,25,0.15450849718747367,-0.03871244313013991,0.11158583240848766
48,26,0.15450849718747367,-0.04070890213579164,0.10772191965003529
48,27,0.15450849718747367,-0.04262699452576006,0.10347792446989454
48,28,0.15450849718747367,-0.044454894622630574,0.09884385367491474
48,29,0.15450849718747367,-0.04618133281446752,0.09381035143765976
48,30,0.15450849718747367,-0.04779566503571926,0.0883680880427209
48,31,0.15450849718747367,-0.04928793839142184,0.08250687192408752
48,32,0.15450849718747367,-0.05064895252010612,0.07621433425701868
48,33,0.15450849718747367,-0.051870316317085614,0.06947391176003144
48,34,0.15450849718747367,-0.05294449966840728,0.06226159732498684
48,35,0.15450849718747367,-0.053864879876508016,0.054540349034643665
48,36,0.15450849718747367,-0.05462578249134739,0.04624958092550818
48,37,0.15450849718747367,-0.05522251629527913,0.037282818286925555
48,38,0.15450849718747367,-0.05565140222596787,0.02743045023148501
48,39,0.15450849718747367,-0.05590979605903187,0.01617511853334685
48,40,0.15450849718747367,-0.05599610471056561,0.0
49,0,0.17305852853874645,-0.0,0.13286926449290373
49,1,0.17305852853874645,-8.417064809427101e-05,0.13286925881437323
49,2,0.17305852853874645,-0.0003361636523419996,0.1328690896975551
49,3,0.17305852853874645,-0.0007544253920758271,0.13286797227974842
49,4,0.17305852853874645,-0.0013363771445841458,0.1328639451518113
49,5,0.17305852853874645,-0.0020784309837941486,0.13285339513746122
49,6,0.17305852853874645,-0.0029760119010291642,0.13283067850378755
49,7,0.17305852853874645,-0.004023586011458497,0.13278785414319977
49,8,0.17305852853874645,-0.005214694672337611,0.1327145382891167
49,9,0.17305852853874645,-0.006541994302688361,0.13259788285501595
49,10,0.17305852853874645,-0.007997301658917717,0.132422671782087
49,11,0.17305852853874645,-0.009571644287235727,0.13217152282118252
49,12,0.17305852853874645,-0.011255315841816757,0.1318251767172514
49,13,0.17305852853874645,-0.01303793592764921,0.13136285227350836
49,14,0.17305852853874645,-0.014908514099122598,0.1307626443798287
49,15,0.17305852853874645,-0.016855517619779426,0.1300019426187314
49,16,0.17305852853874645,-0.018866942565470474,0.12905785010837842
49,17,0.17305852853874645,-0.020930387832538887,0.1279075852807478
49,18,0.17305852853874645,-0.02303313159474801,0.12652885278496784
49,19,0.17305852853874645,-0.025162209737570565,0.12490017317590403
49,20,0.17305852853874645,-0.027304495786265724,0.12300116413042435
49,21,0.17305852853874645,-0.029446781834960887,0.12081276838017982
49,22,0.17305852853874645,-0.03157585997778344,0.1183174252116435
49,23,0.17305852853874645,-0.03367860373999256,0.11549918317604252
49,24,0.17305852853874645,-0.03574204900706098,0.1123437515034353
49,25,0.17305852853874645,-0.037753473952752026,0.10883848651380885
49,26,0.17305852853874645,-0.03970047747340885,0.10497230683426695
49,27,0.17305852853874645,-0.04157105564488224,0.10073552700922225
49,28,0.17305852853874645,-0.04335367573071469,0.09611959226071178
49,29,0.17305852853874645,-0.04503734728529572,0.09111668608386286
49,30,0.17305852853874645,-0.04661168991361374,0.08571916393578771
49,31,0.17305852853874645,-0.04806699726984309,0.07991873437479924
49,32,0.17305852853874645,-0.04939429690019385,0.07370525100817318
49,33,0.17305852853874645,-0.05058540556107295,0.06706486681575134
49,34,0.17305852853874645,-0.05163297967150229,0.05997707118803285
49,35,0.17305852853874645,-0.052530560588737306,0.0524096079009772
49,36,0.17305852853874645,-0.05327261442794731,0.04430895176705903
49,37,0.17305852853874645,-0.05385456618045563,0.0355801238556391
49,38,0.17305852853874645,-0.054272827920189455,0.02603516345181549
49,39,0.17305852853874645,-0.05452482092443719,0.01520985663256397
49,40,0.17305852853874645,-0.054608991572531455,0.0
50,0,0.19134171618254486,-0.0,0.13012082430554522
50,1,0.19134171618254486,-8.176427664975576e-05,0.1301208166350048
50,2,0.19134171618254486,-0.00032655300264409375,0.1301206029824497
50,3,0.19134171618254486,-0.000732856974086753,0.1301192487563368
50,4,0.19134171618254486,-0.0012981711918840023,0.1301145095330387
50,5,0.19134171618254486,-0.00201901030589707,0.13010236977990916
50,6,0.19134171618254486,-0.0028909301032847366,0.13007669800874222
50,7,0.19134171618254486,-0.003908554908553353,0.1300290248495308
50,8,0.19134171618254486,-0.005065610726383853,0.12994844698616112
50,9,0.19134171618254486,-0.006354963922899207,0.12982165371178908
50,10,0.19134171618254486,-0.007768665206889448,0.12963306630674876
50,11,0.19134171618254486,-0.009297998639835403,0.129365074699299
50,12,0.19134171618254486,-0.010933535372567981,0.12899835167203003
50,13,0.19134171618254486,-0.012665191777258736,0.12851222258457798
50,14,0.19134171618254486,-0.01448229161633856,0.12788506821509002
50,15,0.19134171618254486,-0.016373631865052515,0.12709473962022447
50,16,0.19134171618254486,-0.018327551781832825,0.12611896643840262
50,17,0.19134171618254486,-0.020332004800648232,0.12493574330338428
50,18,0.19134171618254486,-0.022374632802089473,0.1235236825055957
50,19,0.19134171618254486,-0.02444284230528493,0.12186232433114162
50,20,0.19134171618254486,-0.026523882110897942,0.11993239932907049
50,21,0.19134171618254486,-0.02860492191651096,0.1177160389220178
50,22,0.19134171618254486,-0.03067313141970641,0.11519693218573566
50,23,0.19134171618254486,-0.032715759421147655,0.11236042723067957
50,24,0.19134171618254486,-0.034720212439963066,0.10919357538083395
50,25,0.19134171618254486,-0.03667413235674337,0.10568511517311893
50,26,0.19134171618254486,-0.03856547260545733,0.10182539089693239
50,27,0.19134171618254486,-0.040382572444537156,0.09760619655370127
50,28,0.19134171618254486,-0.04211422884922791,0.09302052996649077
50,29,0.19134171618254486,-0.04374976558196048,0.08806223185391904
50,30,0.19134171618254486,-0.04527909901490644,0.0827254682326638
50,31,0.19134171618254486,-0.046692800298896685,0.07700398609352581
50,32,0.19134171618254486,-0.04798215349541204,0.0708900207131299
50,33,0.19134171618254486,-0.04913920931324253,0.06437263369136802
50,34,0.19134171618254486,-0.05015683411851115,0.057435055799477795
50,35,0.19134171618254486,-0.05102875391589882,0.05005014664493462
50,36,0.19134171618254486,-0.05174959302991189,0.04217191692580613
50,37,0.19134171618254486,-0.05231490724770914,0.033717625047362726
50,38,0.19134171618254486,-0.0527212112191518,0.024522259400520413
50,39,0.19134171618254486,-0.05296599994514614,0.014177530117178398
50,40,0.19134171618254486,-0.05304776422179589,0.0
51,0,0.2093298687687139,-0.0,0.12698311990952596
51,1,0.2093298687687139,-7.911243130569133e-05,0.12698310940223287
51,2,0.2093298687687139,-0.0003159619707762103,0.12698283669231233
51,3,0.2093298687687139,-0.0007090883622402626,0.12698118231598596
51,4,0.2093298687687139,-0.0012560678507666752,0.12697556933108756
51,5,0.2093298687687139,-0.0019535281259195477,0.12696152764569177
51,6,0.2093298687687139,-0.0027971691131734857,0.126932393420185
51,7,0.2093298687687139,-0.003781789485302974,0.1268791399503571
